round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,conv_filter,conv_kernel,conv_activation,dilation_rate,dropout_rate,dense_dim,dense_activation,batch_size,epochs,patience,optimizer,lr
70,0.006107689812779427,0.006107689812779427,0.05758361890912056,0.0028903952334076166,0.0028903952334076166,0.028353359550237656,32,8,relu,4,0.0,64,relu,256,1000,50,adam,0.0001
58,0.005603374447673559,0.005603374447673559,0.0537613183259964,0.0031467608641833067,0.0031467608641833067,0.031306881457567215,64,4,relu,4,0.05,32,relu,256,1000,50,adam,0.001
71,0.006009782198816538,0.006009782198816538,0.05591684952378273,0.0029248797800391912,0.0029248797800391912,0.02991357631981373,64,4,relu,1,0.0,32,relu,256,1000,50,adam,1e-05
68,0.005617746151983738,0.005617746151983738,0.0518905408680439,0.0029836867470294237,0.0029836867470294237,0.02780904248356819,16,16,relu,4,0.05,64,relu,256,1000,50,adam,0.0001
117,0.004154660739004612,0.004154660739004612,0.0423002652823925,0.0029324102215468884,0.0029324102215468884,0.028142094612121582,16,8,relu,4,0.1,32,relu,256,1000,50,adam,0.0001
59,0.005905583500862122,0.005905583500862122,0.05464862287044525,0.0027921225409954786,0.0027921225409954786,0.027530167251825333,64,4,relu,4,0.05,64,relu,256,1000,50,adam,0.0001
71,0.005690367426723242,0.005690367426723242,0.054065484553575516,0.0029266432393342257,0.0029266432393342257,0.027202248573303223,16,16,relu,4,0.0,32,relu,256,1000,50,adam,0.0001
66,0.005915727466344833,0.005915727466344833,0.054542090743780136,0.0028252077754586935,0.0028252077754586935,0.02819264680147171,64,8,relu,1,0.05,64,relu,256,1000,50,adam,0.001
59,0.0058963606134057045,0.0058963606134057045,0.05477619916200638,0.002990062115713954,0.002990062115713954,0.02919517084956169,64,16,relu,4,0.0,32,relu,256,1000,50,adam,1e-05
62,0.005438918247818947,0.005438918247818947,0.05180581659078598,0.0028799527790397406,0.0028799527790397406,0.028256263583898544,16,4,relu,8,0.05,64,relu,256,1000,50,adam,1e-05
61,0.005563072394579649,0.005563072394579649,0.05323484167456627,0.00285271555185318,0.00285271555185318,0.02677888236939907,32,8,relu,4,0.1,64,relu,256,1000,50,adam,0.0001
63,0.005745679140090942,0.005745679140090942,0.05428140610456467,0.002854300430044532,0.002854300430044532,0.02743997611105442,32,4,relu,1,0.1,32,relu,256,1000,50,adam,0.0001
66,0.005347675643861294,0.005347675643861294,0.05168510228395462,0.002905727829784155,0.002905727829784155,0.027870405465364456,16,16,relu,8,0.1,32,relu,256,1000,50,adam,1e-05
67,0.005494921933859587,0.005494921933859587,0.05313588306307793,0.0028076430317014456,0.0028076430317014456,0.026747338473796844,16,16,relu,4,0.1,32,relu,256,1000,50,adam,1e-05
63,0.005664196331053972,0.005664196331053972,0.05409796163439751,0.0027478961274027824,0.0027478961274027824,0.02580120787024498,32,16,relu,4,0.1,32,relu,256,1000,50,adam,0.0001
71,0.005682108458131552,0.005682108458131552,0.05303626134991646,0.0028271216433495283,0.0028271216433495283,0.026667675003409386,16,4,relu,1,0.1,64,relu,256,1000,50,adam,0.001
62,0.006149187684059143,0.006149187684059143,0.05808242782950401,0.0029946346767246723,0.0029946346767246723,0.030821258202195168,16,4,relu,4,0.0,32,relu,256,1000,50,adam,1e-05
73,0.004750147461891174,0.004750147461891174,0.04803828150033951,0.002905858913436532,0.002905858913436532,0.026648633182048798,64,4,relu,1,0.0,32,relu,256,1000,50,adam,0.001
63,0.005633722525089979,0.005633722525089979,0.053527768701314926,0.0029019180219620466,0.0029019180219620466,0.027483046054840088,64,8,relu,8,0.0,64,relu,256,1000,50,adam,1e-05
63,0.005360215436667204,0.005360215436667204,0.051940977573394775,0.002824275055900216,0.002824275055900216,0.02778501622378826,64,4,relu,1,0.1,64,relu,256,1000,50,adam,0.0001
65,0.005506881978362799,0.005506881978362799,0.05020247772336006,0.002826104871928692,0.002826104871928692,0.027539152652025223,16,16,relu,1,0.1,32,relu,256,1000,50,adam,0.0001
