,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
54,1.6509809970855713,0.6742191595279088,0.019835138320922853,0.0006624396631732981,True,squared_error,10,sqrt,1,5,1000,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",-0.003228664638365366,-0.0004191243702231904,-0.0001707844362321305,-7.172561440578063e-05,-0.0009927990739635002,-0.0003284255551973027,-0.000799543166832616,-0.00035762336786923513,-0.004781787953710835,-0.023074846771383856,-0.003422532494818381,0.006713208564790997,5
55,0.3291701078414917,0.135107728247066,0.00425717830657959,0.00010558279760582956,True,squared_error,10,sqrt,1,10,200,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.0032126650867718735,-0.00041556491124951394,-0.0001684905001605154,-7.17753666487684e-05,-0.0009849760355513846,-0.00032656604090661786,-0.0007995978754514169,-0.0003576742925314642,-0.004764357298911987,-0.023485482363109378,-0.0034587149771292914,0.006833823615723541,131
56,0.6581818342208863,0.2699351661771471,0.008093738555908203,0.00016334151337472409,True,squared_error,10,sqrt,1,10,400,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400}",-0.003206263196830692,-0.00041740578199185406,-0.00017025095545390777,-7.127740828390778e-05,-0.0009876889801554332,-0.00032778461837758115,-0.0007986335300792031,-0.00035629143253549213,-0.004775385028446461,-0.02301469062275296,-0.003412567155490749,0.006695971096356283,2
57,0.8227783441543579,0.3375733866120134,0.01009509563446045,0.0002499113611016534,True,squared_error,10,sqrt,1,10,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",-0.0032169114209708157,-0.0004164442701096556,-0.00017143611275272308,-7.159452737148966e-05,-0.0009862469524827384,-0.00032846029746738924,-0.0007955424098490209,-0.000356671007287469,-0.004726222195378222,-0.023190225840238683,-0.0034259755033908207,0.006746464269913585,11
58,1.3163427352905273,0.5411604838370424,0.01564805507659912,0.00036598946488626826,True,squared_error,10,sqrt,1,10,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 800}",-0.0032034986297138613,-0.0004134326642952922,-0.00016947420757983472,-7.134395419234075e-05,-0.0009897934452241497,-0.0003272676106969916,-0.0008001011763931636,-0.00035764267712450043,-0.004734789952040848,-0.023230940511655418,-0.00342982848289164,0.006758547222302869,20
59,1.6464942216873169,0.6775268457991845,0.019559216499328614,0.0005425760394281904,True,squared_error,10,sqrt,1,10,1000,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",-0.003206256359808143,-0.00041538958238939675,-0.00017029723228804576,-7.130204957282805e-05,-0.0009915691119190976,-0.0003281053994757776,-0.0007983591219208168,-0.00035714818059037225,-0.004746142087306262,-0.023303717146841908,-0.003438828627211265,0.0067799423474431755,40
60,0.32834758758544924,0.13409511285389,0.004346323013305664,0.00014463909466273174,True,squared_error,10,sqrt,2,2,200,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",-0.0032002839918624285,-0.0004260136072589244,-0.00017022199959803607,-7.187888823114932e-05,-0.0010079082730283142,-0.0003342724828171322,-0.000788026076746091,-0.00036003017747629474,-0.00481414908867829,-0.02333749381490764,-0.00345102784006043,0.006790098591419325,97
61,0.6562204360961914,0.26875758414157236,0.00821533203125,0.0003011742749239153,True,squared_error,10,sqrt,2,2,400,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400}",-0.0032038398143220525,-0.00041818800080632674,-0.00017242549682295032,-7.182382099913689e-05,-0.0010145844655012684,-0.0003316140821026829,-0.0007907502053193713,-0.0003547760076201888,-0.0048098347247526405,-0.02329014675432878,-0.00344579833725754,0.006776393181627608,72
62,0.8209191799163819,0.3356876208008273,0.01022343635559082,0.00033059524245896717,True,squared_error,10,sqrt,2,2,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",-0.003194026865148259,-0.0004212220333698709,-0.00017014720930362009,-7.193893960495058e-05,-0.0009987113149719459,-0.00033337180407584503,-0.0007890459838811422,-0.00035708791995720223,-0.004792628551058197,-0.023490127336414635,-0.003461830795778567,0.0068350908803146,153
63,1.3130238771438598,0.5341621590339419,0.016068410873413087,0.0005802077830388771,True,squared_error,10,sqrt,2,2,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 800}",-0.0031955516992736564,-0.00041724824216336954,-0.00017148838468018554,-7.194356447268887e-05,-0.0010030709565416814,-0.00033448982318257597,-0.0007893836958783099,-0.0003559435951440475,-0.004720302659288386,-0.02339191124686771,-0.0034451333867492615,0.006804861619463381,70
