,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_criterion,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
27,0.00011000633239746093,5.712302177131234e-06,0.0,0.0,True,squared_error,10,auto,2,10,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,,,,,,,,361
28,0.00011403560638427735,1.6421848744694793e-05,0.0,0.0,True,squared_error,10,auto,2,10,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 800}",,,,,,,,,,,,,361
29,0.0001093149185180664,3.945449309651852e-06,0.0,0.0,True,squared_error,10,auto,2,10,1000,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",,,,,,,,,,,,,361
30,0.00010902881622314453,4.553794860839844e-06,0.0,0.0,True,squared_error,10,auto,4,2,200,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",,,,,,,,,,,,,361
31,0.00010950565338134766,4.965807440488115e-06,0.0,0.0,True,squared_error,10,auto,4,2,400,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 400}",,,,,,,,,,,,,361
32,0.00010888576507568359,4.728928992280438e-06,0.0,0.0,True,squared_error,10,auto,4,2,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 500}",,,,,,,,,,,,,361
33,0.00010914802551269532,3.974946126245008e-06,0.0,0.0,True,squared_error,10,auto,4,2,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 800}",,,,,,,,,,,,,361
34,0.00010848045349121094,4.5286979944548665e-06,0.0,0.0,True,squared_error,10,auto,4,2,1000,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 1000}",,,,,,,,,,,,,361
35,0.00011172294616699219,6.978133441897093e-06,0.0,0.0,True,squared_error,10,auto,4,5,200,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",,,,,,,,,,,,,361
36,0.0001081228256225586,4.666248128275275e-06,0.0,0.0,True,squared_error,10,auto,4,5,400,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 400}",,,,,,,,,,,,,361
37,0.00010862350463867188,4.909570585472526e-06,0.0,0.0,True,squared_error,10,auto,4,5,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 500}",,,,,,,,,,,,,361
38,0.00011019706726074218,5.914318746076071e-06,0.0,0.0,True,squared_error,10,auto,4,5,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 800}",,,,,,,,,,,,,361
39,0.00010976791381835937,5.820734608088227e-06,0.0,0.0,True,squared_error,10,auto,4,5,1000,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 1000}",,,,,,,,,,,,,361
40,0.00010941028594970703,5.872506601840786e-06,0.0,0.0,True,squared_error,10,auto,4,10,200,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",,,,,,,,,,,,,361
41,0.00010900497436523437,6.812099046638212e-06,0.0,0.0,True,squared_error,10,auto,4,10,400,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 400}",,,,,,,,,,,,,361
42,0.00010838508605957032,5.676365346510072e-06,0.0,0.0,True,squared_error,10,auto,4,10,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",,,,,,,,,,,,,361
43,0.0001102447509765625,7.610894661990653e-06,0.0,0.0,True,squared_error,10,auto,4,10,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 800}",,,,,,,,,,,,,361
44,0.0001087188720703125,5.599538359866972e-06,0.0,0.0,True,squared_error,10,auto,4,10,1000,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",,,,,,,,,,,,,361
45,0.326831579208374,0.12913819341475263,0.004215335845947266,0.00023239815256512482,True,squared_error,10,sqrt,1,2,200,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",-0.010543246589776512,-0.001668944931152686,-0.000416235638492117,-8.870129174619371e-05,-0.0002569887409272062,-7.202022927612633e-05,-0.00018932384868038463,-0.0001248553295767182,-0.0007019493942337327,-0.0075694062107676775,-0.002163167220462936,0.00353899600819461,141
46,0.651794695854187,0.2600603605949931,0.007970380783081054,0.0004360816045000641,True,squared_error,10,sqrt,1,2,400,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400}",-0.01060078242017877,-0.0016071650751810747,-0.00041376641956183025,-8.768887973544496e-05,-0.00025619228394627933,-7.167372205957636e-05,-0.000189557330103231,-0.00012552543853595562,-0.0006981910786378297,-0.00750808035249175,-0.002155862300043174,0.0035446048934772685,114
47,0.8144574880599975,0.3255660206485264,0.009809613227844238,0.0005216687889702049,True,squared_error,10,sqrt,1,2,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 500}",-0.010552249072399872,-0.0016486304219704728,-0.00041332285770631064,-8.806333449859821e-05,-0.0002562328760043899,-7.198238620699578e-05,-0.00018983762025362536,-0.00012524326559646266,-0.0007037966327642027,-0.007596468850271598,-0.002164582731767253,0.0035456533855538317,147
48,1.3042412996292114,0.5210481096413294,0.01558980941772461,0.000741963791032425,True,squared_error,10,sqrt,1,2,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 800}",-0.010510947509663778,-0.001637602398572925,-0.00041377328467574753,-8.83484485496672e-05,-0.0002553318455666368,-7.2052425778397e-05,-0.00018948817905797117,-0.0001255997711901834,-0.0007010262707973105,-0.007661202165649082,-0.00216553722995017,0.0035461638630276213,152
49,1.6314571142196654,0.649446469509745,0.01927156448364258,0.0010519613786160195,True,squared_error,10,sqrt,1,2,1000,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 1000}",-0.010505356677640838,-0.0016398282275445894,-0.00041420118785949006,-8.827991048848577e-05,-0.00025578426964427235,-7.193271124424787e-05,-0.00018967752205535226,-0.00012511573433572905,-0.0007047046606331671,-0.007556686797306812,-0.002155156769875298,0.0035285444578145356,109
50,0.3237567663192749,0.13079688783695922,0.004135704040527344,0.00017749424005708155,True,squared_error,10,sqrt,1,5,200,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",-0.01051026154543277,-0.0016307991361448342,-0.00041318515623527477,-8.847470067053984e-05,-0.0002555260834320169,-7.182621165491957e-05,-0.00018960867234577792,-0.00012505110786914392,-0.0007130900901830524,-0.007726999527578618,-0.0021724822231546947,0.0035558954457454756,181
51,0.6453219413757324,0.2597740580498874,0.007943868637084961,0.0003357667565031196,True,squared_error,10,sqrt,1,5,400,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400}",-0.010622475601544777,-0.0016709089536069673,-0.0004116848966518783,-8.824105693064117e-05,-0.0002552823220740138,-7.195253429790779e-05,-0.00018946675031997155,-0.00012538681905313107,-0.0007048523972501517,-0.007626247552695926,-0.0021766498884425367,0.003566603181996601,203
52,0.8081986904144287,0.3258829277438616,0.009741425514221191,0.0003996810582095655,True,squared_error,10,sqrt,1,5,500,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 500}",-0.010548677197314652,-0.001655906454983095,-0.0004147782346034868,-8.756558570191002e-05,-0.0002561211879337932,-7.189697387279273e-05,-0.00019011970342593207,-0.00012510012386033177,-0.0007029315828646299,-0.007574267955037181,-0.0021627364999597808,0.0035413026484500173,140
53,1.2914044380187988,0.5214114846804861,0.015351986885070801,0.0006095777524689345,True,squared_error,10,sqrt,1,5,800,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 800}",-0.010548214918992169,-0.0016372161279470017,-0.00041162168849780655,-8.779377852571623e-05,-0.0002563354443455849,-7.214295211330156e-05,-0.00018945913413639996,-0.00012534716402584143,-0.0006957551062561528,-0.007558737662413528,-0.0021582623977253503,0.003539528194154855,122
54,1.618201780319214,0.6508962692501431,0.019061183929443358,0.0007363423181352549,True,squared_error,10,sqrt,1,5,1000,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 1000}",-0.01055278298586521,-0.0016299410144857758,-0.00041207859724155143,-8.806032545472995e-05,-0.00025551086863309484,-7.201315275282648e-05,-0.00018973801999570423,-0.00012538466172221826,-0.0006977699371691057,-0.007612839492481676,-0.002163611905580189,0.0035489116165424764,144
55,0.32113325595855713,0.13050123912361636,0.004152035713195801,0.00013129650539759114,True,squared_error,10,sqrt,1,10,200,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",-0.010636781693977722,-0.001689166875309802,-0.00041206057747166815,-8.842962751672739e-05,-0.00025552185370141445,-7.219411539039776e-05,-0.00018971472102356662,-0.0001259765972192169,-0.0007096380701540143,-0.007715259184897987,-0.0021894743316662516,0.0035830883387583307,236
56,0.6417265892028808,0.2609005488517655,0.007850050926208496,0.00023148239597491345,True,squared_error,10,sqrt,1,10,400,"{'bootstrap': True, 'criterion': 'squared_error', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 400}",-0.010532084749707064,-0.0016825695915516578,-0.0004145132702083782,-8.82619023911694e-05,-0.00025645417575192845,-7.232152371599288e-05,-0.00018983022474863798,-0.00012511243262531776,-0.0007025312005182374,-0.007634126008950074,-0.002169780508016846,0.003546154315320033,165
