round_epochs,loss,mse,mae,val_loss,val_mse,val_mae,first_gru_dim,gru_activation,first_dense_dim,first_dense_activation,batch_size,epochs,patience,optimizer,lr
99,0.0023030282463878393,0.0023030282463878393,0.019997630268335342,0.0013191411271691322,0.0013191411271691322,0.01866549625992775,75,relu,64,relu,256,200,20,rmsprop,1e-05
121,0.002213905332610011,0.002213905332610011,0.019292039796710014,0.001330372761003673,0.001330372761003673,0.018199635669589043,50,relu,16,relu,256,200,20,adam,0.0001
128,0.002252047648653388,0.002252047648653388,0.019611535593867302,0.0013001285260543227,0.0013001285260543227,0.01829344965517521,75,relu,32,relu,256,200,20,rmsprop,0.0001
124,0.0022500811610370874,0.0022500811610370874,0.01963615044951439,0.0013063277583569288,0.0013063277583569288,0.018315665423870087,50,relu,100,relu,256,200,20,rmsprop,0.0001
143,0.0022117472253739834,0.0022117472253739834,0.019241154193878174,0.0013189000310376287,0.0013189000310376287,0.018072284758090973,50,relu,32,relu,256,200,20,nadam,0.0001
127,0.0022164650727063417,0.0022164650727063417,0.01928686536848545,0.0013261318672448397,0.0013261318672448397,0.018146870657801628,50,relu,100,relu,256,200,20,adam,1e-05
110,0.0023535448126494884,0.0023535448126494884,0.020250825211405754,0.0013309494825080037,0.0013309494825080037,0.018810680136084557,100,relu,64,relu,256,200,20,rmsprop,0.0001
132,0.0023048294242471457,0.0023048294242471457,0.0200723335146904,0.0012799645774066448,0.0012799645774066448,0.018634315580129623,50,relu,32,relu,256,200,20,rmsprop,1e-05
101,0.002277650637552142,0.002277650637552142,0.019862666726112366,0.001321445102803409,0.001321445102803409,0.018572425469756126,50,relu,64,relu,256,200,20,adam,0.001
127,0.0022338733542710543,0.0022338733542710543,0.01947811059653759,0.001323036034591496,0.001323036034591496,0.018148530274629593,75,relu,16,relu,256,200,20,nadam,0.001
132,0.002218051115050912,0.002218051115050912,0.019333284348249435,0.0013291154755279422,0.0013291154755279422,0.018204577267169952,75,relu,100,relu,256,200,20,adam,1e-05
